bezirkId,bezirk,ortsteilId,ortsteil,geschl,staatsangeh,altersgr,haufigkeit
8,Neukölln,801,Neukölln,1,D,30_35,6751
8,Neukölln,801,Neukölln,1,D,35_40,5910
8,Neukölln,801,Neukölln,1,D,40_45,3917
8,Neukölln,801,Neukölln,1,D,45_50,3172
8,Neukölln,801,Neukölln,1,D,50_55,3640
8,Neukölln,801,Neukölln,1,D,55_60,3564
8,Neukölln,801,Neukölln,1,D,60_65,2571
8,Neukölln,801,Neukölln,1,D,65_70,2007
8,Neukölln,801,Neukölln,1,D,70_75,1354
8,Neukölln,801,Neukölln,1,D,75_80,1266
8,Neukölln,801,Neukölln,1,D,80_85,703
8,Neukölln,801,Neukölln,1,D,85_90,246
8,Neukölln,801,Neukölln,1,D,90_95,82
8,Neukölln,801,Neukölln,1,D,95 und älter,6
8,Neukölln,801,Neukölln,2,A,00_05,738
8,Neukölln,801,Neukölln,2,A,05_10,705
8,Neukölln,801,Neukölln,2,A,10_15,631
8,Neukölln,801,Neukölln,2,A,15_20,642
8,Neukölln,801,Neukölln,2,A,20_25,1793
8,Neukölln,801,Neukölln,2,A,25_30,4172
8,Neukölln,801,Neukölln,2,A,30_35,4399
8,Neukölln,801,Neukölln,2,A,35_40,3345
8,Neukölln,801,Neukölln,2,A,40_45,2345
8,Neukölln,801,Neukölln,2,A,45_50,1942
8,Neukölln,801,Neukölln,2,A,50_55,1641
8,Neukölln,801,Neukölln,2,A,55_60,1278
8,Neukölln,801,Neukölln,2,A,60_65,900
8,Neukölln,801,Neukölln,2,A,65_70,1001
8,Neukölln,801,Neukölln,2,A,70_75,732
8,Neukölln,801,Neukölln,2,A,75_80,451
8,Neukölln,801,Neukölln,2,A,80_85,275
8,Neukölln,801,Neukölln,2,A,85_90,81
8,Neukölln,801,Neukölln,2,A,90_95,30
8,Neukölln,801,Neukölln,2,A,95 und älter,16
8,Neukölln,801,Neukölln,2,D,00_05,3716
8,Neukölln,801,Neukölln,2,D,05_10,2974
8,Neukölln,801,Neukölln,2,D,10_15,2728
8,Neukölln,801,Neukölln,2,D,15_20,2475
8,Neukölln,801,Neukölln,2,D,20_25,3089
8,Neukölln,801,Neukölln,2,D,25_30,6068
8,Neukölln,801,Neukölln,2,D,30_35,7480
8,Neukölln,801,Neukölln,2,D,35_40,5869
8,Neukölln,801,Neukölln,2,D,40_45,3146
8,Neukölln,801,Neukölln,2,D,45_50,2502
8,Neukölln,801,Neukölln,2,D,50_55,2939
8,Neukölln,801,Neukölln,2,D,55_60,2825
8,Neukölln,801,Neukölln,2,D,60_65,2083
8,Neukölln,801,Neukölln,2,D,65_70,1821
8,Neukölln,801,Neukölln,2,D,70_75,1202
8,Neukölln,801,Neukölln,2,D,75_80,1402
8,Neukölln,801,Neukölln,2,D,80_85,1065
8,Neukölln,801,Neukölln,2,D,85_90,583
8,Neukölln,801,Neukölln,2,D,90_95,327
8,Neukölln,801,Neukölln,2,D,95 und älter,103
8,Neukölln,802,Britz,1,A,00_05,197
8,Neukölln,802,Britz,1,A,05_10,176
8,Neukölln,802,Britz,1,A,10_15,152
8,Neukölln,802,Britz,1,A,15_20,194
8,Neukölln,802,Britz,1,A,20_25,380
8,Neukölln,802,Britz,1,A,25_30,570
8,Neukölln,802,Britz,1,A,30_35,672
8,Neukölln,802,Britz,1,A,35_40,496
8,Neukölln,802,Britz,1,A,40_45,450
8,Neukölln,802,Britz,1,A,45_50,424
8,Neukölln,802,Britz,1,A,50_55,347
8,Neukölln,802,Britz,1,A,55_60,261
8,Neukölln,802,Britz,1,A,60_65,137
8,Neukölln,802,Britz,1,A,65_70,81
8,Neukölln,802,Britz,1,A,70_75,95
8,Neukölln,802,Britz,1,A,75_80,81
8,Neukölln,802,Britz,1,A,80_85,42
8,Neukölln,802,Britz,1,A,85_90,32
8,Neukölln,802,Britz,1,A,90_95,3
8,Neukölln,802,Britz,1,D,00_05,928
8,Neukölln,802,Britz,1,D,05_10,867
8,Neukölln,802,Britz,1,D,10_15,753
8,Neukölln,802,Britz,1,D,15_20,743
8,Neukölln,802,Britz,1,D,20_25,876
8,Neukölln,802,Britz,1,D,25_30,1128
8,Neukölln,802,Britz,1,D,30_35,1070
8,Neukölln,802,Britz,1,D,35_40,1004
8,Neukölln,802,Britz,1,D,40_45,857
8,Neukölln,802,Britz,1,D,45_50,926
8,Neukölln,802,Britz,1,D,50_55,1377
8,Neukölln,802,Britz,1,D,55_60,1347
8,Neukölln,802,Britz,1,D,60_65,1090
8,Neukölln,802,Britz,1,D,65_70,966
8,Neukölln,802,Britz,1,D,70_75,797
8,Neukölln,802,Britz,1,D,75_80,843
8,Neukölln,802,Britz,1,D,80_85,521
8,Neukölln,802,Britz,1,D,85_90,196
8,Neukölln,802,Britz,1,D,90_95,70
8,Neukölln,802,Britz,1,D,95 und älter,15
8,Neukölln,802,Britz,2,A,00_05,171
8,Neukölln,802,Britz,2,A,05_10,181
8,Neukölln,802,Britz,2,A,10_15,125
8,Neukölln,802,Britz,2,A,15_20,162
8,Neukölln,802,Britz,2,A,20_25,313
8,Neukölln,802,Britz,2,A,25_30,521
8,Neukölln,802,Britz,2,A,30_35,421
8,Neukölln,802,Britz,2,A,35_40,401
8,Neukölln,802,Britz,2,A,40_45,377
8,Neukölln,802,Britz,2,A,45_50,331
8,Neukölln,802,Britz,2,A,50_55,297
8,Neukölln,802,Britz,2,A,55_60,202
8,Neukölln,802,Britz,2,A,60_65,187
8,Neukölln,802,Britz,2,A,65_70,160
8,Neukölln,802,Britz,2,A,70_75,133
8,Neukölln,802,Britz,2,A,75_80,79
8,Neukölln,802,Britz,2,A,80_85,31
8,Neukölln,802,Britz,2,A,85_90,14
8,Neukölln,802,Britz,2,A,90_95,7
8,Neukölln,802,Britz,2,A,95 und älter,4
8,Neukölln,802,Britz,2,D,00_05,896
8,Neukölln,802,Britz,2,D,05_10,809
8,Neukölln,802,Britz,2,D,10_15,714
8,Neukölln,802,Britz,2,D,15_20,698
8,Neukölln,802,Britz,2,D,20_25,915
8,Neukölln,802,Britz,2,D,25_30,1068
8,Neukölln,802,Britz,2,D,30_35,1091
8,Neukölln,802,Britz,2,D,35_40,957
8,Neukölln,802,Britz,2,D,40_45,813
8,Neukölln,802,Britz,2,D,45_50,983
8,Neukölln,802,Britz,2,D,50_55,1375
8,Neukölln,802,Britz,2,D,55_60,1405
8,Neukölln,802,Britz,2,D,60_65,1160
8,Neukölln,802,Britz,2,D,65_70,1107
8,Neukölln,802,Britz,2,D,70_75,874
8,Neukölln,802,Britz,2,D,75_80,1112
8,Neukölln,802,Britz,2,D,80_85,857
8,Neukölln,802,Britz,2,D,85_90,411
8,Neukölln,802,Britz,2,D,90_95,243
8,Neukölln,802,Britz,2,D,95 und älter,77
8,Neukölln,803,Buckow,1,A,00_05,141
8,Neukölln,803,Buckow,1,A,05_10,135
8,Neukölln,803,Buckow,1,A,10_15,138
8,Neukölln,803,Buckow,1,A,15_20,165
8,Neukölln,803,Buckow,1,A,20_25,312
8,Neukölln,803,Buckow,1,A,25_30,361
8,Neukölln,803,Buckow,1,A,30_35,304
8,Neukölln,803,Buckow,1,A,35_40,316
8,Neukölln,803,Buckow,1,A,40_45,303
8,Neukölln,803,Buckow,1,A,45_50,284
8,Neukölln,803,Buckow,1,A,50_55,230
8,Neukölln,803,Buckow,1,A,55_60,155
8,Neukölln,803,Buckow,1,A,60_65,126
8,Neukölln,803,Buckow,1,A,65_70,82
8,Neukölln,803,Buckow,1,A,70_75,57
8,Neukölln,803,Buckow,1,A,75_80,48
8,Neukölln,803,Buckow,1,A,80_85,43
8,Neukölln,803,Buckow,1,A,85_90,12
8,Neukölln,803,Buckow,1,D,00_05,811
8,Neukölln,803,Buckow,1,D,05_10,821
8,Neukölln,803,Buckow,1,D,10_15,784
8,Neukölln,803,Buckow,1,D,15_20,824
8,Neukölln,803,Buckow,1,D,20_25,886
8,Neukölln,803,Buckow,1,D,25_30,860
8,Neukölln,803,Buckow,1,D,30_35,884
8,Neukölln,803,Buckow,1,D,35_40,808
8,Neukölln,803,Buckow,1,D,40_45,777
8,Neukölln,803,Buckow,1,D,45_50,957
8,Neukölln,803,Buckow,1,D,50_55,1294
8,Neukölln,803,Buckow,1,D,55_60,1351
8,Neukölln,803,Buckow,1,D,60_65,1031
8,Neukölln,803,Buckow,1,D,65_70,1132
8,Neukölln,803,Buckow,1,D,70_75,1006
8,Neukölln,803,Buckow,1,D,75_80,1276
8,Neukölln,803,Buckow,1,D,80_85,746
8,Neukölln,803,Buckow,1,D,85_90,259
8,Neukölln,803,Buckow,1,D,90_95,70
8,Neukölln,803,Buckow,1,D,95 und älter,9
8,Neukölln,803,Buckow,2,A,00_05,130
8,Neukölln,803,Buckow,2,A,05_10,99
8,Neukölln,803,Buckow,2,A,10_15,118
8,Neukölln,803,Buckow,2,A,15_20,139
8,Neukölln,803,Buckow,2,A,20_25,238
8,Neukölln,803,Buckow,2,A,25_30,309
8,Neukölln,803,Buckow,2,A,30_35,331
8,Neukölln,803,Buckow,2,A,35_40,313
8,Neukölln,803,Buckow,2,A,40_45,287
8,Neukölln,803,Buckow,2,A,45_50,264
8,Neukölln,803,Buckow,2,A,50_55,230
8,Neukölln,803,Buckow,2,A,55_60,127
8,Neukölln,803,Buckow,2,A,60_65,127
8,Neukölln,803,Buckow,2,A,65_70,107
8,Neukölln,803,Buckow,2,A,70_75,85
8,Neukölln,803,Buckow,2,A,75_80,50
8,Neukölln,803,Buckow,2,A,80_85,43
8,Neukölln,803,Buckow,2,A,85_90,12
8,Neukölln,803,Buckow,2,A,90_95,10
8,Neukölln,803,Buckow,2,A,95 und älter,3
8,Neukölln,803,Buckow,2,D,00_05,819
8,Neukölln,803,Buckow,2,D,05_10,784
8,Neukölln,803,Buckow,2,D,10_15,677
8,Neukölln,803,Buckow,2,D,15_20,773
8,Neukölln,803,Buckow,2,D,20_25,857
8,Neukölln,803,Buckow,2,D,25_30,864
8,Neukölln,803,Buckow,2,D,30_35,802
8,Neukölln,803,Buckow,2,D,35_40,811
8,Neukölln,803,Buckow,2,D,40_45,748
8,Neukölln,803,Buckow,2,D,45_50,1005
8,Neukölln,803,Buckow,2,D,50_55,1482
8,Neukölln,803,Buckow,2,D,55_60,1412
8,Neukölln,803,Buckow,2,D,60_65,1187
8,Neukölln,803,Buckow,2,D,65_70,1355
8,Neukölln,803,Buckow,2,D,70_75,1199
8,Neukölln,803,Buckow,2,D,75_80,1570
8,Neukölln,803,Buckow,2,D,80_85,1047
8,Neukölln,803,Buckow,2,D,85_90,428
8,Neukölln,803,Buckow,2,D,90_95,171
8,Neukölln,803,Buckow,2,D,95 und älter,48
8,Neukölln,804,Rudow,1,A,00_05,67
8,Neukölln,804,Rudow,1,A,05_10,76
8,Neukölln,804,Rudow,1,A,10_15,77
8,Neukölln,804,Rudow,1,A,15_20,68
8,Neukölln,804,Rudow,1,A,20_25,169
8,Neukölln,804,Rudow,1,A,25_30,242
8,Neukölln,804,Rudow,1,A,30_35,197
8,Neukölln,804,Rudow,1,A,35_40,246
8,Neukölln,804,Rudow,1,A,40_45,205
8,Neukölln,804,Rudow,1,A,45_50,223
8,Neukölln,804,Rudow,1,A,50_55,214
8,Neukölln,804,Rudow,1,A,55_60,150
8,Neukölln,804,Rudow,1,A,60_65,75
8,Neukölln,804,Rudow,1,A,65_70,69
8,Neukölln,804,Rudow,1,A,70_75,73
8,Neukölln,804,Rudow,1,A,75_80,51
8,Neukölln,804,Rudow,1,A,80_85,43
8,Neukölln,804,Rudow,1,A,85_90,16
8,Neukölln,804,Rudow,1,A,90_95,3
8,Neukölln,804,Rudow,1,A,95 und älter,6
8,Neukölln,804,Rudow,1,D,00_05,963
8,Neukölln,804,Rudow,1,D,05_10,823
8,Neukölln,804,Rudow,1,D,10_15,877
8,Neukölln,804,Rudow,1,D,15_20,1017
8,Neukölln,804,Rudow,1,D,20_25,988
8,Neukölln,804,Rudow,1,D,25_30,807
8,Neukölln,804,Rudow,1,D,30_35,836
8,Neukölln,804,Rudow,1,D,35_40,882
8,Neukölln,804,Rudow,1,D,40_45,861
8,Neukölln,804,Rudow,1,D,45_50,1103
8,Neukölln,804,Rudow,1,D,50_55,1691
8,Neukölln,804,Rudow,1,D,55_60,1616
8,Neukölln,804,Rudow,1,D,60_65,1236
8,Neukölln,804,Rudow,1,D,65_70,1244
8,Neukölln,804,Rudow,1,D,70_75,1098
8,Neukölln,804,Rudow,1,D,75_80,1262
8,Neukölln,804,Rudow,1,D,80_85,793
8,Neukölln,804,Rudow,1,D,85_90,242
8,Neukölln,804,Rudow,1,D,90_95,72
8,Neukölln,804,Rudow,1,D,95 und älter,6
8,Neukölln,804,Rudow,2,A,00_05,59
8,Neukölln,804,Rudow,2,A,05_10,48
8,Neukölln,804,Rudow,2,A,10_15,77
8,Neukölln,804,Rudow,2,A,15_20,80
8,Neukölln,804,Rudow,2,A,20_25,153
8,Neukölln,804,Rudow,2,A,25_30,202
8,Neukölln,804,Rudow,2,A,30_35,198
8,Neukölln,804,Rudow,2,A,35_40,226
8,Neukölln,804,Rudow,2,A,40_45,229
8,Neukölln,804,Rudow,2,A,45_50,218
8,Neukölln,804,Rudow,2,A,50_55,169
8,Neukölln,804,Rudow,2,A,55_60,117
8,Neukölln,804,Rudow,2,A,60_65,107
8,Neukölln,804,Rudow,2,A,65_70,99
8,Neukölln,804,Rudow,2,A,70_75,73
8,Neukölln,804,Rudow,2,A,75_80,56
8,Neukölln,804,Rudow,2,A,80_85,43
8,Neukölln,804,Rudow,2,A,85_90,12
8,Neukölln,804,Rudow,2,A,90_95,6
8,Neukölln,804,Rudow,2,D,00_05,910
8,Neukölln,804,Rudow,2,D,05_10,860
8,Neukölln,804,Rudow,2,D,10_15,822
8,Neukölln,804,Rudow,2,D,15_20,943
8,Neukölln,804,Rudow,2,D,20_25,885
8,Neukölln,804,Rudow,2,D,25_30,763
8,Neukölln,804,Rudow,2,D,30_35,912
8,Neukölln,804,Rudow,2,D,35_40,962
8,Neukölln,804,Rudow,2,D,40_45,994
8,Neukölln,804,Rudow,2,D,45_50,1161
8,Neukölln,804,Rudow,2,D,50_55,1716
8,Neukölln,804,Rudow,2,D,55_60,1643
8,Neukölln,804,Rudow,2,D,60_65,1328
8,Neukölln,804,Rudow,2,D,65_70,1482
8,Neukölln,804,Rudow,2,D,70_75,1131
8,Neukölln,804,Rudow,2,D,75_80,1504
8,Neukölln,804,Rudow,2,D,80_85,988
8,Neukölln,804,Rudow,2,D,85_90,415
8,Neukölln,804,Rudow,2,D,90_95,166
8,Neukölln,804,Rudow,2,D,95 und älter,53
8,Neukölln,805,Gropiusstadt,1,A,00_05,109
8,Neukölln,805,Gropiusstadt,1,A,05_10,98
8,Neukölln,805,Gropiusstadt,1,A,10_15,120
8,Neukölln,805,Gropiusstadt,1,A,15_20,133
8,Neukölln,805,Gropiusstadt,1,A,20_25,256
8,Neukölln,805,Gropiusstadt,1,A,25_30,393
8,Neukölln,805,Gropiusstadt,1,A,30_35,427
8,Neukölln,805,Gropiusstadt,1,A,35_40,398
8,Neukölln,805,Gropiusstadt,1,A,40_45,402
8,Neukölln,805,Gropiusstadt,1,A,45_50,381
8,Neukölln,805,Gropiusstadt,1,A,50_55,301
8,Neukölln,805,Gropiusstadt,1,A,55_60,237
8,Neukölln,805,Gropiusstadt,1,A,60_65,193
8,Neukölln,805,Gropiusstadt,1,A,65_70,109
8,Neukölln,805,Gropiusstadt,1,A,70_75,105
8,Neukölln,805,Gropiusstadt,1,A,75_80,95
8,Neukölln,805,Gropiusstadt,1,A,80_85,45
8,Neukölln,805,Gropiusstadt,1,A,85_90,30
8,Neukölln,805,Gropiusstadt,1,A,90_95,6
8,Neukölln,805,Gropiusstadt,1,D,00_05,900
8,Neukölln,805,Gropiusstadt,1,D,05_10,725
8,Neukölln,805,Gropiusstadt,1,D,10_15,744
8,Neukölln,805,Gropiusstadt,1,D,15_20,754
8,Neukölln,805,Gropiusstadt,1,D,20_25,757
8,Neukölln,805,Gropiusstadt,1,D,25_30,890
8,Neukölln,805,Gropiusstadt,1,D,30_35,885
8,Neukölln,805,Gropiusstadt,1,D,35_40,702
8,Neukölln,805,Gropiusstadt,1,D,40_45,595
8,Neukölln,805,Gropiusstadt,1,D,45_50,659
8,Neukölln,805,Gropiusstadt,1,D,50_55,902
8,Neukölln,805,Gropiusstadt,1,D,55_60,965
8,Neukölln,805,Gropiusstadt,1,D,60_65,775
8,Neukölln,805,Gropiusstadt,1,D,65_70,767
8,Neukölln,805,Gropiusstadt,1,D,70_75,804
8,Neukölln,805,Gropiusstadt,1,D,75_80,1136
8,Neukölln,805,Gropiusstadt,1,D,80_85,716
8,Neukölln,805,Gropiusstadt,1,D,85_90,202
8,Neukölln,805,Gropiusstadt,1,D,90_95,63
8,Neukölln,805,Gropiusstadt,1,D,95 und älter,15
8,Neukölln,805,Gropiusstadt,2,A,00_05,96
8,Neukölln,805,Gropiusstadt,2,A,05_10,93
8,Neukölln,805,Gropiusstadt,2,A,10_15,87
8,Neukölln,805,Gropiusstadt,2,A,15_20,97
8,Neukölln,805,Gropiusstadt,2,A,20_25,238
8,Neukölln,805,Gropiusstadt,2,A,25_30,392
8,Neukölln,805,Gropiusstadt,2,A,30_35,395
8,Neukölln,805,Gropiusstadt,2,A,35_40,355
8,Neukölln,805,Gropiusstadt,2,A,40_45,381
8,Neukölln,805,Gropiusstadt,2,A,45_50,374
8,Neukölln,805,Gropiusstadt,2,A,50_55,347
8,Neukölln,805,Gropiusstadt,2,A,55_60,241
8,Neukölln,805,Gropiusstadt,2,A,60_65,183
8,Neukölln,805,Gropiusstadt,2,A,65_70,152
8,Neukölln,805,Gropiusstadt,2,A,70_75,131
8,Neukölln,805,Gropiusstadt,2,A,75_80,98
8,Neukölln,805,Gropiusstadt,2,A,80_85,47
8,Neukölln,805,Gropiusstadt,2,A,85_90,20
8,Neukölln,805,Gropiusstadt,2,A,90_95,3
8,Neukölln,805,Gropiusstadt,2,D,00_05,895
8,Neukölln,805,Gropiusstadt,2,D,05_10,732
8,Neukölln,805,Gropiusstadt,2,D,10_15,675
8,Neukölln,805,Gropiusstadt,2,D,15_20,688
8,Neukölln,805,Gropiusstadt,2,D,20_25,738
8,Neukölln,805,Gropiusstadt,2,D,25_30,890
8,Neukölln,805,Gropiusstadt,2,D,30_35,810
8,Neukölln,805,Gropiusstadt,2,D,35_40,585
8,Neukölln,805,Gropiusstadt,2,D,40_45,607
8,Neukölln,805,Gropiusstadt,2,D,45_50,672
8,Neukölln,805,Gropiusstadt,2,D,50_55,932
8,Neukölln,805,Gropiusstadt,2,D,55_60,1074
8,Neukölln,805,Gropiusstadt,2,D,60_65,992
8,Neukölln,805,Gropiusstadt,2,D,65_70,1110
8,Neukölln,805,Gropiusstadt,2,D,70_75,1154
8,Neukölln,805,Gropiusstadt,2,D,75_80,1556
8,Neukölln,805,Gropiusstadt,2,D,80_85,1134
8,Neukölln,805,Gropiusstadt,2,D,85_90,507
8,Neukölln,805,Gropiusstadt,2,D,90_95,210
8,Neukölln,805,Gropiusstadt,2,D,95 und älter,48
9,Treptow-Köpenick,901,Alt-Treptow,1,A,00_05,30
9,Treptow-Köpenick,901,Alt-Treptow,1,A,05_10,24
9,Treptow-Köpenick,901,Alt-Treptow,1,A,10_15,25
9,Treptow-Köpenick,901,Alt-Treptow,1,A,15_20,28
9,Treptow-Köpenick,901,Alt-Treptow,1,A,20_25,94
9,Treptow-Köpenick,901,Alt-Treptow,1,A,25_30,183
9,Treptow-Köpenick,901,Alt-Treptow,1,A,30_35,276
9,Treptow-Köpenick,901,Alt-Treptow,1,A,35_40,169
9,Treptow-Köpenick,901,Alt-Treptow,1,A,40_45,140
9,Treptow-Köpenick,901,Alt-Treptow,1,A,45_50,125
9,Treptow-Köpenick,901,Alt-Treptow,1,A,50_55,76
9,Treptow-Köpenick,901,Alt-Treptow,1,A,55_60,45
9,Treptow-Köpenick,901,Alt-Treptow,1,A,60_65,24
9,Treptow-Köpenick,901,Alt-Treptow,1,A,65_70,25
9,Treptow-Köpenick,901,Alt-Treptow,1,A,70_75,3
9,Treptow-Köpenick,901,Alt-Treptow,1,A,75_80,9
9,Treptow-Köpenick,901,Alt-Treptow,1,D,00_05,381
9,Treptow-Köpenick,901,Alt-Treptow,1,D,05_10,289
9,Treptow-Köpenick,901,Alt-Treptow,1,D,10_15,266
9,Treptow-Köpenick,901,Alt-Treptow,1,D,15_20,195
9,Treptow-Köpenick,901,Alt-Treptow,1,D,20_25,146
9,Treptow-Köpenick,901,Alt-Treptow,1,D,25_30,309
9,Treptow-Köpenick,901,Alt-Treptow,1,D,30_35,530
9,Treptow-Köpenick,901,Alt-Treptow,1,D,35_40,585
9,Treptow-Köpenick,901,Alt-Treptow,1,D,40_45,440
9,Treptow-Köpenick,901,Alt-Treptow,1,D,45_50,386
9,Treptow-Köpenick,901,Alt-Treptow,1,D,50_55,431
9,Treptow-Köpenick,901,Alt-Treptow,1,D,55_60,344
9,Treptow-Köpenick,901,Alt-Treptow,1,D,60_65,215
9,Treptow-Köpenick,901,Alt-Treptow,1,D,65_70,132
9,Treptow-Köpenick,901,Alt-Treptow,1,D,70_75,94
9,Treptow-Köpenick,901,Alt-Treptow,1,D,75_80,127
9,Treptow-Köpenick,901,Alt-Treptow,1,D,80_85,92
9,Treptow-Köpenick,901,Alt-Treptow,1,D,85_90,36
9,Treptow-Köpenick,901,Alt-Treptow,1,D,90_95,19
9,Treptow-Köpenick,901,Alt-Treptow,1,D,95 und älter,6
9,Treptow-Köpenick,901,Alt-Treptow,2,A,00_05,40
9,Treptow-Köpenick,901,Alt-Treptow,2,A,05_10,30
9,Treptow-Köpenick,901,Alt-Treptow,2,A,10_15,18
9,Treptow-Köpenick,901,Alt-Treptow,2,A,15_20,32
9,Treptow-Köpenick,901,Alt-Treptow,2,A,20_25,73
9,Treptow-Köpenick,901,Alt-Treptow,2,A,25_30,193
9,Treptow-Köpenick,901,Alt-Treptow,2,A,30_35,249
9,Treptow-Köpenick,901,Alt-Treptow,2,A,35_40,161
9,Treptow-Köpenick,901,Alt-Treptow,2,A,40_45,112
9,Treptow-Köpenick,901,Alt-Treptow,2,A,45_50,74
9,Treptow-Köpenick,901,Alt-Treptow,2,A,50_55,40
9,Treptow-Köpenick,901,Alt-Treptow,2,A,55_60,41
9,Treptow-Köpenick,901,Alt-Treptow,2,A,60_65,21
9,Treptow-Köpenick,901,Alt-Treptow,2,A,65_70,18
9,Treptow-Köpenick,901,Alt-Treptow,2,A,70_75,9
9,Treptow-Köpenick,901,Alt-Treptow,2,A,75_80,9
9,Treptow-Köpenick,901,Alt-Treptow,2,A,80_85,6
9,Treptow-Köpenick,901,Alt-Treptow,2,D,00_05,330
9,Treptow-Köpenick,901,Alt-Treptow,2,D,05_10,290
9,Treptow-Köpenick,901,Alt-Treptow,2,D,10_15,224
9,Treptow-Köpenick,901,Alt-Treptow,2,D,15_20,171
9,Treptow-Köpenick,901,Alt-Treptow,2,D,20_25,147
9,Treptow-Köpenick,901,Alt-Treptow,2,D,25_30,337
9,Treptow-Köpenick,901,Alt-Treptow,2,D,30_35,603
9,Treptow-Köpenick,901,Alt-Treptow,2,D,35_40,616
9,Treptow-Köpenick,901,Alt-Treptow,2,D,40_45,466
9,Treptow-Köpenick,901,Alt-Treptow,2,D,45_50,367
9,Treptow-Köpenick,901,Alt-Treptow,2,D,50_55,374
9,Treptow-Köpenick,901,Alt-Treptow,2,D,55_60,275
9,Treptow-Köpenick,901,Alt-Treptow,2,D,60_65,180
9,Treptow-Köpenick,901,Alt-Treptow,2,D,65_70,152
9,Treptow-Köpenick,901,Alt-Treptow,2,D,70_75,140
9,Treptow-Köpenick,901,Alt-Treptow,2,D,75_80,172
9,Treptow-Köpenick,901,Alt-Treptow,2,D,80_85,155
9,Treptow-Köpenick,901,Alt-Treptow,2,D,85_90,73
9,Treptow-Köpenick,901,Alt-Treptow,2,D,90_95,37
9,Treptow-Köpenick,901,Alt-Treptow,2,D,95 und älter,6
9,Treptow-Köpenick,902,Plänterwald,1,A,00_05,24
9,Treptow-Köpenick,902,Plänterwald,1,A,05_10,12
9,Treptow-Köpenick,902,Plänterwald,1,A,10_15,12
9,Treptow-Köpenick,902,Plänterwald,1,A,15_20,12
9,Treptow-Köpenick,902,Plänterwald,1,A,20_25,59
9,Treptow-Köpenick,902,Plänterwald,1,A,25_30,126
9,Treptow-Köpenick,902,Plänterwald,1,A,30_35,112
9,Treptow-Köpenick,902,Plänterwald,1,A,35_40,69
9,Treptow-Köpenick,902,Plänterwald,1,A,40_45,57
9,Treptow-Köpenick,902,Plänterwald,1,A,45_50,41
9,Treptow-Köpenick,902,Plänterwald,1,A,50_55,36
9,Treptow-Köpenick,902,Plänterwald,1,A,55_60,13
9,Treptow-Köpenick,902,Plänterwald,1,A,60_65,18
9,Treptow-Köpenick,902,Plänterwald,1,A,65_70,3
9,Treptow-Köpenick,902,Plänterwald,1,A,70_75,3
9,Treptow-Köpenick,902,Plänterwald,1,D,00_05,278
9,Treptow-Köpenick,902,Plänterwald,1,D,05_10,202
9,Treptow-Köpenick,902,Plänterwald,1,D,10_15,156
9,Treptow-Köpenick,902,Plänterwald,1,D,15_20,125
9,Treptow-Köpenick,902,Plänterwald,1,D,20_25,190
9,Treptow-Köpenick,902,Plänterwald,1,D,25_30,319
9,Treptow-Köpenick,902,Plänterwald,1,D,30_35,467
9,Treptow-Köpenick,902,Plänterwald,1,D,35_40,436
9,Treptow-Köpenick,902,Plänterwald,1,D,40_45,354
9,Treptow-Köpenick,902,Plänterwald,1,D,45_50,309
9,Treptow-Köpenick,902,Plänterwald,1,D,50_55,428
9,Treptow-Köpenick,902,Plänterwald,1,D,55_60,389
9,Treptow-Köpenick,902,Plänterwald,1,D,60_65,225
9,Treptow-Köpenick,902,Plänterwald,1,D,65_70,199
9,Treptow-Köpenick,902,Plänterwald,1,D,70_75,153
9,Treptow-Köpenick,902,Plänterwald,1,D,75_80,250
9,Treptow-Köpenick,902,Plänterwald,1,D,80_85,248
9,Treptow-Köpenick,902,Plänterwald,1,D,85_90,108
9,Treptow-Köpenick,902,Plänterwald,1,D,90_95,23
9,Treptow-Köpenick,902,Plänterwald,1,D,95 und älter,3
9,Treptow-Köpenick,902,Plänterwald,2,A,00_05,39
9,Treptow-Köpenick,902,Plänterwald,2,A,05_10,24
9,Treptow-Köpenick,902,Plänterwald,2,A,10_15,3
9,Treptow-Köpenick,902,Plänterwald,2,A,15_20,6
9,Treptow-Köpenick,902,Plänterwald,2,A,20_25,58
9,Treptow-Köpenick,902,Plänterwald,2,A,25_30,100
9,Treptow-Köpenick,902,Plänterwald,2,A,30_35,117
9,Treptow-Köpenick,902,Plänterwald,2,A,35_40,73
9,Treptow-Köpenick,902,Plänterwald,2,A,40_45,38
9,Treptow-Köpenick,902,Plänterwald,2,A,45_50,53
9,Treptow-Köpenick,902,Plänterwald,2,A,50_55,24
9,Treptow-Köpenick,902,Plänterwald,2,A,55_60,15
9,Treptow-Köpenick,902,Plänterwald,2,A,60_65,6
9,Treptow-Köpenick,902,Plänterwald,2,A,65_70,9
9,Treptow-Köpenick,902,Plänterwald,2,A,70_75,3
9,Treptow-Köpenick,902,Plänterwald,2,D,00_05,240
9,Treptow-Köpenick,902,Plänterwald,2,D,05_10,195
9,Treptow-Köpenick,902,Plänterwald,2,D,10_15,130
9,Treptow-Köpenick,902,Plänterwald,2,D,15_20,154
9,Treptow-Köpenick,902,Plänterwald,2,D,20_25,202
9,Treptow-Köpenick,902,Plänterwald,2,D,25_30,357
9,Treptow-Köpenick,902,Plänterwald,2,D,30_35,474
9,Treptow-Köpenick,902,Plänterwald,2,D,35_40,397
